date,cumulative_confirmed,cumulative_deceased,cumulative_persons_vaccinated,cumulative_persons_fully_vaccinated,cumulative_hospitalized_patients,population,population_male,population_female,rainfall_mm,snowfall_mm,dew_point,relative_humidity
07/28/2022,589993,8235,1881941,1517283,32844,2117522,1159699,1195606,0.979714,,13.240741,55.784104
07/29/2022,591041,8248,1881941,1517283,32867,2117522,1159699,1195606,5.334,,14.333333,62.892659
07/30/2022,591041,8248,1881941,1517283,32895,2117522,1159699,1195606,1.886857,,13.909722,59.963993
07/31/2022,591041,8248,1881941,1517283,32917,2117522,1159699,1195606,3.58775,,13.783951,56.663966
08/01/2022,593026,8259,1881941,1517283,32934,2117522,1159699,1195606,2.0828,,12.58642,45.95978
08/02/2022,593758,8263,1881941,1517283,32971,2117522,1159699,1195606,0.66675,,11.462963,41.478424
08/03/2022,594632,8269,1881941,1517283,33012,2117522,1159699,1195606,0.056444,,10.962963,38.299724
08/04/2022,595553,8275,1884615,1518464,33043,2117522,1159699,1195606,0.310444,,11.623457,42.579488
08/05/2022,596599,8284,1884615,1518464,33069,2117522,1159699,1195606,0.141111,,13.018519,46.386574
08/06/2022,596599,8284,1884615,1518464,33088,2117522,1159699,1195606,7.874,,12.111111,47.291382
08/07/2022,596599,8284,1884615,1518464,33107,2117522,1159699,1195606,0.41275,,11.462963,45.397835
08/08/2022,598395,8290,1884615,1518464,33149,2117522,1159699,1195606,0.592667,,11.592593,47.717526
08/09/2022,598960,8299,1884615,1518464,33175,2117522,1159699,1195606,3.753556,,11.845679,49.644231
08/10/2022,599757,8305,1884615,1518464,33213,2117522,1159699,1195606,5.81025,,12.135802,53.335857
08/11/2022,600612,8309,1888322,1520957,33247,2117522,1159699,1195606,2.088444,,13.458333,58.359426
08/12/2022,601422,8314,1888322,1520957,33280,2117522,1159699,1195606,3.160889,,13.135802,59.444928
08/13/2022,601422,8314,1888322,1520957,33301,2117522,1159699,1195606,0.2032,,10.975309,46.059254
08/14/2022,601422,8314,1888322,1520957,33319,2117522,1159699,1195606,0,,8.858025,36.813367
08/15/2022,602930,8320,1888322,1520957,33356,2117522,1159699,1195606,0,,9.716049,37.46342
08/16/2022,603450,8323,1888322,1520957,33380,2117522,1159699,1195606,0.762,,10.962963,42.934691
08/17/2022,604185,8336,1888322,1520957,33406,2117522,1159699,1195606,0.1016,,12.808642,58.324334
08/18/2022,604812,8344,1891469,1522695,33429,2117522,1159699,1195606,6.575778,,14.092593,64.820467
08/19/2022,605490,8349,1891469,1522695,33448,2117522,1159699,1195606,1.8288,,13.790123,64.436225
08/20/2022,605490,8349,1891469,1522695,33465,2117522,1159699,1195606,12.050889,,15.722222,85.233044
08/21/2022,605490,8349,1891469,1522695,33486,2117522,1159699,1195606,19.275778,,14.296296,74.928499
08/22/2022,606805,8367,1891469,1522695,33506,2117522,1159699,1195606,2.159,,14.444444,68.893264
08/23/2022,607443,8380,1891469,1522695,33528,2117522,1159699,1195606,4.3434,,13.759259,66.741262
08/24/2022,608006,8388,1894203,1524249,33546,2117522,1159699,1195606,1.1938,,13.030864,59.736038
08/25/2022,608632,8394,,,33569,2117522,1159699,1195606,0.4318,,11.561728,53.566887
08/26/2022,609204,8401,,,33587,2117522,1159699,1195606,0.0508,,11.296296,49.928734
08/27/2022,609204,8401,,,33609,2117522,1159699,1195606,1.3335,,13.291667,57.756318
08/28/2022,609204,8401,,,33624,2117522,1159699,1195606,0,,10.736111,48.768888
08/29/2022,610439,8421,,,33649,2117522,1159699,1195606,0,,7.95679,36.223176
08/30/2022,610870,8434,,,33679,2117522,1159699,1195606,0.423333,,9.12963,44.48113
08/31/2022,611310,8449,1896696,1525805,33704,2117522,1159699,1195606,1.326444,,13.104938,63.76901
09/01/2022,611765,8467,,,33721,2117522,1159699,1195606,1.636889,,12.438272,59.340084
09/02/2022,612146,8471,,,33740,2117522,1159699,1195606,0.15875,,10.756944,50.891809
09/03/2022,612146,8471,,,33757,2117522,1159699,1195606,0.41275,,9.055556,45.174598
09/04/2022,612146,8471,,,33775,2117522,1159699,1195606,0.60325,,9.631944,50.809173
09/05/2022,612146,8471,,,33793,2117522,1159699,1195606,0,,6.909722,38.7696
09/06/2022,613025,8473,,,33812,2117522,1159699,1195606,0,,6.438272,34.80246
09/07/2022,613277,8477,1898100,1527044,33837,2117522,1159699,1195606,0,,4.197531,29.575606
09/08/2022,613588,8481,1898100,1527044,33856,2117522,1159699,1195606,0,,5.074074,31.429953
09/09/2022,613896,8485,1898100,1527044,33877,2117522,1159699,1195606,0,,5.154321,32.304309
09/10/2022,613896,8485,1898100,1527044,33892,2117522,1159699,1195606,0,,7.041667,38.727982
09/11/2022,613896,8485,1898100,1527044,33902,2117522,1159699,1195606,2.624667,,10.993827,61.082977
09/12/2022,614669,8487,1898100,1527044,33913,2117522,1159699,1195606,0.5842,,9.839506,53.030315
09/13/2022,614890,8495,1898100,1527044,33925,2117522,1159699,1195606,0,,9.166667,48.786546
09/14/2022,615162,8499,1898100,1527044,33938,2117522,1159699,1195606,2.0828,,11.180556,66.92013
09/15/2022,,,1898100,1527044,33951,2117522,1159699,1195606,,,,
09/16/2022,,,,,,2117522,1159699,1195606,,,,
09/17/2022,,,,,,2117522,1159699,1195606,,,,
