date,cumulative_confirmed,cumulative_deceased,cumulative_persons_vaccinated,cumulative_persons_fully_vaccinated,cumulative_hospitalized_patients,population,population_male,population_female,rainfall_mm,snowfall_mm,dew_point,relative_humidity
04/14/2021,194378.0,3998.0,951067.0,632216.0,14532.0,2117522,1159699,1195606,0.0,0.0,-2.376543,34.694895
04/15/2021,194605.0,3999.0,964280.0,640363.0,14554.0,2117522,1159699,1195606,0.0,0.0,-4.055556,30.541583
04/16/2021,194868.0,4003.0,975654.0,655962.0,14570.0,2117522,1159699,1195606,0.0,0.0,-13.734568,14.528888
04/17/2021,194868.0,4003.0,992527.0,667548.0,14586.0,2117522,1159699,1195606,0.084667,0.0,-5.358025,38.153626
04/18/2021,194868.0,4003.0,1002327.0,677945.0,14603.0,2117522,1159699,1195606,0.395111,0.0,-1.283951,59.901116
04/19/2021,195478.0,4009.0,1009080.0,683924.0,14616.0,2117522,1159699,1195606,0.0762,0.0,-3.111111,44.993769
04/20/2021,195615.0,4012.0,1009080.0,683924.0,14635.0,2117522,1159699,1195606,0.0,0.0,-7.006173,28.260263
04/21/2021,195783.0,4022.0,1015043.0,693660.0,14657.0,2117522,1159699,1195606,0.0,0.0,-6.425926,33.622419
04/22/2021,195990.0,4025.0,1022968.0,704616.0,14678.0,2117522,1159699,1195606,0.0762,0.0,-7.080247,25.786411
04/23/2021,196221.0,4026.0,1030900.0,721522.0,14687.0,2117522,1159699,1195606,0.0,0.0,-10.12963,17.226235
04/24/2021,196221.0,4026.0,1039283.0,735020.0,14714.0,2117522,1159699,1195606,0.028222,0.0,-7.027778,22.787153
04/25/2021,196221.0,4026.0,1046951.0,745059.0,14725.0,2117522,1159699,1195606,0.0,0.0,-9.944444,13.063782
04/26/2021,196844.0,4029.0,1050052.0,748386.0,14763.0,2117522,1159699,1195606,0.0,0.0,-14.351852,9.272949
04/27/2021,196999.0,4041.0,1051555.0,749802.0,14790.0,2117522,1159699,1195606,0.0,0.0,-8.351852,17.099954
04/28/2021,197219.0,4053.0,1055793.0,755789.0,14814.0,2117522,1159699,1195606,1.61925,0.0,-1.253086,43.265285
04/29/2021,197447.0,4060.0,1061291.0,764785.0,14841.0,2117522,1159699,1195606,4.572,0.0,2.604938,62.167439
04/30/2021,197733.0,4069.0,1066741.0,779361.0,14859.0,2117522,1159699,1195606,2.6416,0.0,-0.012346,42.61586
05/01/2021,197733.0,4069.0,1073708.0,795559.0,14873.0,2117522,1159699,1195606,0.0,0.0,0.395062,36.403871
05/02/2021,197733.0,4069.0,1073708.0,795559.0,14889.0,2117522,1159699,1195606,0.0,0.0,-5.87037,15.45703
05/03/2021,198372.0,4075.0,1085496.0,816727.0,14926.0,2117522,1159699,1195606,0.0,0.0,-8.685185,17.221692
05/04/2021,198576.0,4085.0,1086281.0,817718.0,14948.0,2117522,1159699,1195606,0.889,0.0,1.54321,49.961295
05/05/2021,198781.0,4087.0,1089796.0,823264.0,14976.0,2117522,1159699,1195606,0.0,0.0,-2.993827,23.344035
05/06/2021,199054.0,4091.0,1094583.0,835272.0,15003.0,2117522,1159699,1195606,0.0,0.0,-1.858025,25.048359
05/07/2021,199333.0,4100.0,1100463.0,847535.0,15023.0,2117522,1159699,1195606,0.0,0.0,2.783951,28.120017
05/08/2021,199333.0,4100.0,1105318.0,863845.0,15064.0,2117522,1159699,1195606,0.508,0.0,-4.888889,18.7367
05/09/2021,199333.0,4100.0,1110016.0,871789.0,15089.0,2117522,1159699,1195606,0.0,0.0,-8.561728,15.634582
05/10/2021,199901.0,4108.0,1114569.0,878160.0,15106.0,2117522,1159699,1195606,0.0,0.0,-7.592593,18.567377
05/11/2021,200037.0,4110.0,1116460.0,880151.0,15129.0,2117522,1159699,1195606,0.0,0.0,-5.839506,20.65836
05/12/2021,200232.0,4113.0,1119152.0,884819.0,15160.0,2117522,1159699,1195606,0.0254,0.0,1.716049,44.846874
05/13/2021,200432.0,4114.0,1123386.0,902795.0,15186.0,2117522,1159699,1195606,0.0254,0.0,3.339506,41.266183
05/14/2021,200650.0,4115.0,1127199.0,911391.0,15206.0,2117522,1159699,1195606,0.0254,0.0,1.95679,29.245387
05/15/2021,200650.0,4115.0,1133145.0,922041.0,15221.0,2117522,1159699,1195606,0.41275,0.0,3.067901,34.250142
05/16/2021,200650.0,4115.0,1138920.0,927408.0,15235.0,2117522,1159699,1195606,0.056444,0.0,0.364198,27.648113
05/17/2021,201186.0,4118.0,1138906.0,927399.0,15263.0,2117522,1159699,1195606,0.3048,0.0,-7.703704,16.848614
05/18/2021,201336.0,4120.0,1145094.0,936258.0,15291.0,2117522,1159699,1195606,0.127,0.0,-2.475309,33.087651
05/19/2021,201489.0,4124.0,1149260.0,941868.0,15312.0,2117522,1159699,1195606,0.282222,0.0,3.197531,44.115292
05/20/2021,201695.0,4128.0,1156807.0,948428.0,15333.0,2117522,1159699,1195606,0.254,0.0,0.944444,27.924416
05/21/2021,201868.0,4133.0,1156807.0,948428.0,15363.0,2117522,1159699,1195606,0.0,0.0,-4.197531,16.813065
05/22/2021,201868.0,4133.0,1167850.0,958928.0,15386.0,2117522,1159699,1195606,0.0,0.0,1.796296,30.315084
05/23/2021,201868.0,4133.0,1178247.0,970617.0,15408.0,2117522,1159699,1195606,0.3302,0.0,1.462963,28.900595
05/24/2021,202221.0,4247.0,1183096.0,972891.0,15427.0,2117522,1159699,1195606,0.0,0.0,-12.91358,10.565794
05/25/2021,202405.0,4253.0,1184139.0,973947.0,15447.0,2117522,1159699,1195606,0.0,0.0,-14.135802,8.175967
05/26/2021,202573.0,4256.0,1188995.0,980700.0,15470.0,2117522,1159699,1195606,0.0,0.0,-14.04321,8.034174
05/27/2021,202701.0,4261.0,1193507.0,985346.0,15486.0,2117522,1159699,1195606,0.0,0.0,-8.969136,11.316552
05/28/2021,202821.0,4265.0,1201295.0,994725.0,15512.0,2117522,1159699,1195606,0.0,0.0,-4.462963,17.678235
05/29/2021,202821.0,4265.0,1206512.0,999301.0,15526.0,2117522,1159699,1195606,0.0,0.0,-1.734568,23.255971
05/30/2021,202821.0,4265.0,1211260.0,1003052.0,15540.0,2117522,1159699,1195606,0.0,0.0,3.209877,35.274318
05/31/2021,202821.0,4265.0,1211260.0,1003052.0,15550.0,2117522,1159699,1195606,0.705556,0.0,8.358025,55.906546
06/01/2021,203151.0,4266.0,1213351.0,1005056.0,15568.0,2117522,1159699,1195606,3.527778,0.0,5.919753,49.996158
06/02/2021,203222.0,4270.0,1214184.0,1006019.0,15585.0,2117522,1159699,1195606,0.0,0.0,4.530864,39.293814
06/03/2021,203330.0,4275.0,1216637.0,1009421.0,15609.0,2117522,1159699,1195606,0.225778,0.0,4.839506,36.822643
06/04/2021,203472.0,4282.0,1220154.0,1013369.0,15617.0,2117522,1159699,1195606,0.907143,0.0,5.938272,37.87901
06/05/2021,203472.0,4282.0,1220694.0,1013896.0,15627.0,2117522,1159699,1195606,0.0635,0.0,3.487654,28.453885
06/06/2021,203472.0,4282.0,1224090.0,1018206.0,15643.0,2117522,1159699,1195606,0.072571,0.0,3.296296,25.514128
06/07/2021,203686.0,4288.0,1227490.0,1023353.0,15653.0,2117522,1159699,1195606,0.0,0.0,-0.876543,18.062524
06/08/2021,203748.0,4289.0,1229899.0,1027403.0,15667.0,2117522,1159699,1195606,0.0,0.0,-6.777778,11.386112
06/09/2021,203823.0,4294.0,1230152.0,1027932.0,15684.0,2117522,1159699,1195606,0.0,0.0,-9.506173,9.258123
06/10/2021,203919.0,4297.0,1232814.0,1032269.0,15692.0,2117522,1159699,1195606,0.0,0.0,-8.623457,9.470654
06/11/2021,204044.0,4299.0,1235549.0,1036832.0,15709.0,2117522,1159699,1195606,0.0,0.0,-9.209877,8.329352
06/12/2021,204044.0,4299.0,1238194.0,1039657.0,15721.0,2117522,1159699,1195606,0.0,0.0,-0.950617,17.011512
06/13/2021,204044.0,4299.0,1242176.0,1050734.0,15731.0,2117522,1159699,1195606,0.0,0.0,4.524691,23.041973
06/14/2021,204271.0,4304.0,1244183.0,1053538.0,15745.0,2117522,1159699,1195606,0.0,0.0,1.925926,18.201412
06/15/2021,204392.0,4304.0,1247431.0,1060930.0,15761.0,2117522,1159699,1195606,0.0,0.0,4.783951,22.500635
06/16/2021,204472.0,4307.0,1254785.0,1070030.0,15780.0,2117522,1159699,1195606,0.0,0.0,1.753086,18.880834
06/17/2021,204577.0,4312.0,1259214.0,1076745.0,15794.0,2117522,1159699,1195606,0.0,0.0,1.962963,18.156962
06/18/2021,204698.0,4318.0,1264158.0,1084351.0,15806.0,2117522,1159699,1195606,0.0,0.0,-1.246914,15.718584
06/19/2021,204698.0,4318.0,1266726.0,1087843.0,15820.0,2117522,1159699,1195606,0.0,0.0,0.703704,16.525719
06/20/2021,204698.0,4318.0,1273894.0,1097878.0,15830.0,2117522,1159699,1195606,0.870857,0.0,2.561728,18.136905
06/21/2021,204961.0,4328.0,1275754.0,1100060.0,15838.0,2117522,1159699,1195606,0.0,0.0,4.419753,22.849533
06/22/2021,205058.0,4332.0,1276470.0,1100922.0,15845.0,2117522,1159699,1195606,0.0,0.0,8.648148,35.279486
06/23/2021,205134.0,4334.0,1277559.0,1102629.0,15859.0,2117522,1159699,1195606,0.0,0.0,2.969136,19.794302
06/24/2021,205215.0,4336.0,1281992.0,1108356.0,15874.0,2117522,1159699,1195606,0.4572,0.0,6.746914,28.27619
06/25/2021,205290.0,4337.0,1288292.0,1116287.0,15885.0,2117522,1159699,1195606,0.8128,0.0,7.228395,31.619647
06/26/2021,205290.0,4337.0,1290829.0,1120116.0,15900.0,2117522,1159699,1195606,0.0,0.0,2.487654,23.823811
06/27/2021,205290.0,4337.0,1293406.0,1123465.0,15915.0,2117522,1159699,1195606,2.850444,0.0,7.680556,42.570259
06/28/2021,205438.0,4338.0,1294380.0,1125022.0,15922.0,2117522,1159699,1195606,9.369778,0.0,12.368056,76.104682
06/29/2021,205484.0,4340.0,1294771.0,1125628.0,15936.0,2117522,1159699,1195606,8.212667,0.0,13.790123,87.944223
06/30/2021,205542.0,4342.0,1318661.0,1142420.0,15949.0,2117522,1159699,1195606,10.809111,0.0,14.493827,85.84584
07/01/2021,205629.0,4345.0,1321330.0,1145072.0,15960.0,2117522,1159699,1195606,6.152444,0.0,15.339506,72.313491
07/02/2021,205715.0,4346.0,1323553.0,1149880.0,15970.0,2117522,1159699,1195606,0.169333,0.0,14.654321,61.476193
07/03/2021,205715.0,4346.0,1325678.0,1153097.0,15984.0,2117522,1159699,1195606,3.894667,0.0,15.018519,62.572931
07/04/2021,205715.0,4346.0,1327780.0,1156190.0,15995.0,2117522,1159699,1195606,2.483556,0.0,13.876543,51.779697
07/05/2021,205715.0,4346.0,1327780.0,1156190.0,16003.0,2117522,1159699,1195606,0.169333,0.0,13.024691,46.905987
07/06/2021,205915.0,4348.0,1329207.0,1157532.0,16024.0,2117522,1159699,1195606,9.256889,0.0,14.82716,59.472678
07/07/2021,205996.0,4349.0,1329852.0,1158358.0,16033.0,2117522,1159699,1195606,18.570222,0.0,15.006173,64.139696
07/08/2021,206128.0,4355.0,1331524.0,1160537.0,16053.0,2117522,1159699,1195606,1.778,0.0,12.783951,49.489099
07/09/2021,206252.0,4356.0,1333543.0,1162938.0,16073.0,2117522,1159699,1195606,0.0,0.0,11.271605,39.775918
07/10/2021,206252.0,4356.0,1335438.0,1165333.0,16090.0,2117522,1159699,1195606,0.169333,0.0,10.567901,36.436286
07/11/2021,206252.0,4356.0,1337302.0,1167558.0,16099.0,2117522,1159699,1195606,1.11125,0.0,13.209877,46.043554
07/12/2021,206551.0,4360.0,1338350.0,1168764.0,16107.0,2117522,1159699,1195606,5.898444,0.0,14.154321,61.849991
07/13/2021,206666.0,4361.0,1338410.0,1168803.0,16125.0,2117522,1159699,1195606,0.0,0.0,12.364198,47.409367
07/14/2021,206846.0,4364.0,1340015.0,1171058.0,16138.0,2117522,1159699,1195606,0.2032,0.0,9.907407,39.175555
07/15/2021,207002.0,4374.0,1341566.0,1173006.0,16151.0,2117522,1159699,1195606,2.667,0.0,12.432099,49.949934
07/16/2021,207189.0,4381.0,1343581.0,1175106.0,16164.0,2117522,1159699,1195606,1.213556,0.0,12.814815,51.386902
07/17/2021,207189.0,4381.0,1345395.0,1176938.0,16178.0,2117522,1159699,1195606,0.072571,0.0,12.034722,45.774456
07/18/2021,207189.0,4381.0,1346508.0,1178008.0,16198.0,2117522,1159699,1195606,2.54,0.0,14.148148,54.955449
07/19/2021,207566.0,4385.0,1348419.0,1179795.0,16214.0,2117522,1159699,1195606,1.100667,0.0,15.04321,61.455074
07/20/2021,207701.0,4389.0,1348419.0,1179795.0,16234.0,2117522,1159699,1195606,0.028222,0.0,13.604938,53.465325
07/21/2021,207972.0,4394.0,1350317.0,1181421.0,16248.0,2117522,1159699,1195606,0.2286,0.0,11.839506,47.764396
07/22/2021,208243.0,4396.0,1353125.0,1183675.0,16271.0,2117522,1159699,1195606,0.0,0.0,10.030864,40.774066
07/23/2021,208487.0,4399.0,1355256.0,1185557.0,16295.0,2117522,1159699,1195606,1.693333,0.0,11.839506,50.04592
07/24/2021,208487.0,4399.0,1357347.0,1187032.0,16313.0,2117522,1159699,1195606,2.878667,0.0,13.240741,64.389819
07/25/2021,208487.0,4399.0,1359386.0,1188553.0,16331.0,2117522,1159699,1195606,0.34925,0.0,13.981481,61.266808
07/26/2021,209118.0,4402.0,1360679.0,1189282.0,16356.0,2117522,1159699,1195606,0.98425,0.0,13.938272,59.952571
07/27/2021,209356.0,4404.0,1361408.0,1189697.0,16380.0,2117522,1159699,1195606,0.169333,0.0,13.061728,51.992322
07/28/2021,209684.0,4409.0,1363192.0,1190810.0,16413.0,2117522,1159699,1195606,0.0635,0.0,12.932099,50.968029
07/29/2021,210085.0,4410.0,1365816.0,1192293.0,16434.0,2117522,1159699,1195606,0.395111,0.0,11.864198,46.637187
07/30/2021,210416.0,4412.0,1369002.0,1194187.0,16456.0,2117522,1159699,1195606,0.0,0.0,10.45679,43.342232
07/31/2021,210416.0,4412.0,1374231.0,1198386.0,16480.0,2117522,1159699,1195606,0.0,0.0,9.802469,41.020998
08/01/2021,210416.0,4412.0,1377897.0,1202247.0,16513.0,2117522,1159699,1195606,2.963333,0.0,12.598765,53.906578
08/02/2021,211492.0,4416.0,1379643.0,1203197.0,16541.0,2117522,1159699,1195606,4.289778,0.0,13.32716,60.594708
08/03/2021,211970.0,4417.0,1380196.0,1203488.0,16572.0,2117522,1159699,1195606,0.423333,0.0,13.37037,55.760717
08/04/2021,212577.0,4418.0,1383239.0,1205059.0,16601.0,2117522,1159699,1195606,3.7338,0.0,12.882716,56.391701
08/05/2021,213247.0,4421.0,1386196.0,1206469.0,16644.0,2117522,1159699,1195606,2.358571,0.0,11.314815,48.702797
08/06/2021,213793.0,4427.0,1389769.0,1208255.0,16673.0,2117522,1159699,1195606,0.056444,0.0,9.395062,36.768832
08/07/2021,213793.0,4427.0,1393328.0,1210029.0,16712.0,2117522,1159699,1195606,0.028222,0.0,7.814815,30.882645
08/08/2021,213793.0,4427.0,1397335.0,1212220.0,16752.0,2117522,1159699,1195606,0.127,0.0,4.425926,27.385773
08/09/2021,215098.0,4427.0,1399576.0,1213350.0,16791.0,2117522,1159699,1195606,0.4826,0.0,5.722222,27.686816
08/10/2021,215781.0,4432.0,1400463.0,1213844.0,16828.0,2117522,1159699,1195606,1.044222,0.0,11.006173,42.006145
08/11/2021,216494.0,4439.0,1402965.0,1215174.0,16882.0,2117522,1159699,1195606,0.536222,0.0,12.555556,51.506596
08/12/2021,217773.0,4443.0,1406382.0,1217270.0,16919.0,2117522,1159699,1195606,0.8255,0.0,13.049383,53.048448
08/13/2021,218569.0,4448.0,1409744.0,1219251.0,16974.0,2117522,1159699,1195606,4.995333,0.0,14.888889,71.010068
08/14/2021,218569.0,4448.0,1410127.0,1219486.0,17021.0,2117522,1159699,1195606,6.7818,0.0,15.166667,76.46084
08/15/2021,218569.0,4448.0,1410559.0,1219759.0,17070.0,2117522,1159699,1195606,6.9342,0.0,13.993827,66.926327
08/16/2021,220340.0,4453.0,1417433.0,1223383.0,17125.0,2117522,1159699,1195606,0.649111,0.0,13.209877,61.033312
08/17/2021,221087.0,4457.0,1418742.0,1224169.0,17190.0,2117522,1159699,1195606,2.413,0.0,12.537037,61.669955
08/18/2021,221961.0,4461.0,1421677.0,1225742.0,17246.0,2117522,1159699,1195606,0.0,0.0,12.407407,52.3645
08/19/2021,222928.0,4465.0,1424770.0,1228094.0,17298.0,2117522,1159699,1195606,0.544286,0.0,12.098765,52.132574
08/20/2021,223796.0,4474.0,1429547.0,1231002.0,17346.0,2117522,1159699,1195606,0.0,0.0,8.796296,40.020466
08/21/2021,223796.0,4474.0,1433199.0,1233296.0,17404.0,2117522,1159699,1195606,0.0,0.0,7.0,35.331834
08/22/2021,223796.0,4474.0,1437174.0,1235566.0,17459.0,2117522,1159699,1195606,0.0,0.0,11.617284,46.631868
08/23/2021,225994.0,4483.0,1439915.0,1237349.0,17528.0,2117522,1159699,1195606,1.185333,0.0,13.222222,51.403186
08/24/2021,226868.0,4485.0,1441755.0,1238378.0,17591.0,2117522,1159699,1195606,1.27,0.0,10.95679,44.505474
08/25/2021,227636.0,4490.0,1445801.0,1243806.0,17649.0,2117522,1159699,1195606,0.0,0.0,7.462963,34.070468
08/26/2021,228558.0,4499.0,1449543.0,1246733.0,17706.0,2117522,1159699,1195606,0.0,0.0,9.0,36.195467
08/27/2021,229509.0,4507.0,1453436.0,1249329.0,17791.0,2117522,1159699,1195606,3.429,0.0,11.580247,46.965831
08/28/2021,229509.0,4507.0,1453436.0,1249329.0,17855.0,2117522,1159699,1195606,0.217714,0.0,11.839506,52.576931
08/29/2021,229509.0,4507.0,1461773.0,1255176.0,17912.0,2117522,1159699,1195606,0.564444,0.0,11.314815,49.969587
08/30/2021,231785.0,4514.0,1464180.0,1256883.0,17976.0,2117522,1159699,1195606,2.370667,0.0,12.790123,56.464385
08/31/2021,232614.0,4520.0,1465483.0,1257905.0,18037.0,2117522,1159699,1195606,2.0066,0.0,12.635802,53.178313
09/01/2021,233487.0,4531.0,1468079.0,1260112.0,18106.0,2117522,1159699,1195606,0.4445,0.0,14.290123,61.408054
09/02/2021,234475.0,4546.0,1471388.0,1262474.0,18179.0,2117522,1159699,1195606,3.951111,0.0,14.932099,71.796166
09/03/2021,235390.0,4554.0,1474434.0,1265467.0,18242.0,2117522,1159699,1195606,0.451556,0.0,12.802469,55.828887
09/04/2021,235390.0,4554.0,1480470.0,1271565.0,18314.0,2117522,1159699,1195606,0.28575,0.0,14.104938,57.536946
09/05/2021,235390.0,4554.0,1480470.0,1271565.0,18380.0,2117522,1159699,1195606,1.100667,0.0,13.919753,59.509875
09/06/2021,235390.0,4554.0,1480470.0,1271565.0,18428.0,2117522,1159699,1195606,0.0,0.0,12.222222,53.818326
09/07/2021,237889.0,4564.0,1482909.0,1274164.0,18472.0,2117522,1159699,1195606,0.0,0.0,8.320988,37.872609
09/08/2021,238430.0,4579.0,1483454.0,1274822.0,18526.0,2117522,1159699,1195606,0.0,0.0,7.82716,35.902762
09/09/2021,239006.0,4587.0,1484821.0,1277057.0,18583.0,2117522,1159699,1195606,0.0,0.0,8.561728,37.342163
09/10/2021,239886.0,4607.0,1487207.0,1280011.0,18645.0,2117522,1159699,1195606,0.0,0.0,5.759259,30.516114
09/11/2021,239886.0,4607.0,1489726.0,1282665.0,18700.0,2117522,1159699,1195606,0.0,0.0,3.271605,26.467678
09/12/2021,239886.0,4607.0,1490501.0,1283092.0,18759.0,2117522,1159699,1195606,0.0,0.0,2.475309,25.891267
09/13/2021,241663.0,4621.0,1490501.0,1283092.0,18811.0,2117522,1159699,1195606,0.0,0.0,1.074074,23.832702
09/14/2021,242399.0,4633.0,1495421.0,1288968.0,18873.0,2117522,1159699,1195606,0.0,0.0,2.166667,23.350011
09/15/2021,243085.0,4651.0,1497063.0,1291139.0,18935.0,2117522,1159699,1195606,0.1778,0.0,5.382716,31.945827
09/16/2021,243962.0,4664.0,1499143.0,1293631.0,18990.0,2117522,1159699,1195606,0.0254,0.0,3.641975,28.960697
09/17/2021,244720.0,4677.0,1501118.0,1296999.0,19041.0,2117522,1159699,1195606,0.0,0.0,-0.5,20.220506
09/18/2021,244720.0,4677.0,1503071.0,1299802.0,19098.0,2117522,1159699,1195606,0.0,0.0,4.623457,32.808505
09/19/2021,244720.0,4677.0,1505304.0,1303164.0,19132.0,2117522,1159699,1195606,0.028222,0.0,6.228395,32.099659
09/20/2021,246229.0,4691.0,1506419.0,1304964.0,19176.0,2117522,1159699,1195606,0.0762,0.0,5.055556,30.053653
09/21/2021,246639.0,4702.0,1507195.0,1306182.0,19231.0,2117522,1159699,1195606,0.0,0.0,0.314815,29.003687
09/22/2021,247353.0,4721.0,1508469.0,1308193.0,19272.0,2117522,1159699,1195606,0.0,0.0,1.840278,34.122473
09/23/2021,248075.0,4737.0,1510068.0,1310636.0,19315.0,2117522,1159699,1195606,0.0,0.0,0.881944,29.779694
09/24/2021,248788.0,4751.0,1511636.0,1313066.0,19360.0,2117522,1159699,1195606,0.0,0.0,3.173611,31.131427
09/25/2021,248788.0,4751.0,1513201.0,1315179.0,19410.0,2117522,1159699,1195606,0.310444,0.0,6.981481,48.53485
09/26/2021,248788.0,4751.0,1515062.0,1317839.0,19443.0,2117522,1159699,1195606,0.874889,0.0,9.444444,60.291886
09/27/2021,250774.0,4766.0,1516419.0,1318969.0,19487.0,2117522,1159699,1195606,2.413,0.0,9.12963,60.601806
09/28/2021,251384.0,4778.0,1516419.0,1318969.0,19526.0,2117522,1159699,1195606,0.987778,0.0,8.82716,61.000438
09/29/2021,252017.0,4790.0,1518717.0,1321259.0,19585.0,2117522,1159699,1195606,1.213556,0.0,8.777778,61.431232
09/30/2021,253024.0,4803.0,1522096.0,1324646.0,19641.0,2117522,1159699,1195606,0.536222,0.0,7.030864,60.271312
10/01/2021,253815.0,4814.0,1523778.0,1326551.0,19697.0,2117522,1159699,1195606,7.902222,0.0,8.567901,78.005978
10/02/2021,253815.0,4814.0,1525208.0,1328405.0,19754.0,2117522,1159699,1195606,0.9144,0.0,6.104938,63.497304
10/03/2021,253815.0,4814.0,1527840.0,1330621.0,19784.0,2117522,1159699,1195606,0.0,0.0,5.796296,53.281552
10/04/2021,255577.0,4825.0,1529238.0,1331870.0,19825.0,2117522,1159699,1195606,0.0,0.0,4.8125,45.897873
10/05/2021,256115.0,4832.0,1529877.0,1332380.0,19874.0,2117522,1159699,1195606,0.0,0.0,4.265432,40.559385
10/06/2021,256947.0,4842.0,1530816.0,1333184.0,19954.0,2117522,1159699,1195606,0.03175,0.0,5.604938,43.016296
10/07/2021,257970.0,4856.0,1532845.0,1334679.0,20023.0,2117522,1159699,1195606,0.0254,0.0,4.62963,40.642137
10/08/2021,258943.0,4871.0,1533448.0,1334938.0,20076.0,2117522,1159699,1195606,0.0,0.0,2.166667,33.477575
10/09/2021,258943.0,4871.0,1536800.0,1337808.0,20112.0,2117522,1159699,1195606,0.0,0.0,2.901235,32.062191
10/10/2021,258943.0,4871.0,1536800.0,1337808.0,20148.0,2117522,1159699,1195606,0.0,0.0,0.950617,34.865199
10/11/2021,258943.0,4871.0,1536800.0,1337808.0,20183.0,2117522,1159699,1195606,0.3048,0.0,-4.135802,30.448194
10/12/2021,261370.0,4887.0,1540378.0,1340700.0,20241.0,2117522,1159699,1195606,0.0,0.0,-0.246914,32.012609
10/13/2021,262078.0,4901.0,1541474.0,1341592.0,20296.0,2117522,1159699,1195606,0.0254,0.0,-5.530864,31.269176
10/14/2021,262954.0,4921.0,1543437.0,1344070.0,20349.0,2117522,1159699,1195606,0.0,0.0,-5.54321,31.612333
10/15/2021,263755.0,4932.0,1545246.0,1345811.0,20416.0,2117522,1159699,1195606,0.0,0.0,-7.944444,26.679391
10/16/2021,263755.0,4932.0,1547214.0,1347476.0,20457.0,2117522,1159699,1195606,0.0,0.0,-9.006173,26.703325
10/17/2021,263755.0,4932.0,1547648.0,1347783.0,20492.0,2117522,1159699,1195606,0.0,0.0,-4.481481,31.28003
10/18/2021,265632.0,4944.0,1550179.0,1349792.0,20539.0,2117522,1159699,1195606,0.0,0.0,0.654321,34.758615
10/19/2021,266148.0,4954.0,1550671.0,1350200.0,20602.0,2117522,1159699,1195606,0.0,0.0,-0.209877,32.996717
10/20/2021,266777.0,4968.0,1552213.0,1351378.0,20661.0,2117522,1159699,1195606,0.0,0.0,-4.41358,28.880753
10/21/2021,267909.0,4975.0,1554011.0,1352852.0,20703.0,2117522,1159699,1195606,0.0,0.0,-6.0,25.042127
10/22/2021,268891.0,4989.0,1582222.0,1373334.0,20780.0,2117522,1159699,1195606,0.0,0.0,-4.882716,25.824285
10/23/2021,268891.0,4989.0,1584040.0,1374772.0,20849.0,2117522,1159699,1195606,0.0,0.0,-1.740741,29.90114
10/24/2021,268891.0,4989.0,1585981.0,1376253.0,20921.0,2117522,1159699,1195606,0.0,0.0,-2.944444,26.105859
10/25/2021,271212.0,5004.0,1587247.0,1376884.0,20971.0,2117522,1159699,1195606,0.0,0.0,-2.148148,27.510019
10/26/2021,271898.0,5014.0,1502526.0,1296913.0,21053.0,2117522,1159699,1195606,0.0,0.0,-0.919753,29.640639
10/27/2021,272855.0,5029.0,1504453.0,1298056.0,21126.0,2117522,1159699,1195606,0.0254,0.0,-7.469136,30.222162
10/28/2021,274155.0,5041.0,1507268.0,1299579.0,21190.0,2117522,1159699,1195606,0.0,0.0,-6.796296,29.588887
10/29/2021,275209.0,5051.0,1509685.0,1300930.0,21257.0,2117522,1159699,1195606,0.0,0.0,-4.95679,32.685008
10/30/2021,275209.0,5051.0,1511520.0,1301847.0,21322.0,2117522,1159699,1195606,0.0,0.0,-5.777778,28.112915
10/31/2021,275209.0,5051.0,1513789.0,1302961.0,21386.0,2117522,1159699,1195606,0.0,0.0,-4.475309,29.754028
11/01/2021,277835.0,5063.0,1515135.0,1303647.0,21449.0,2117522,1159699,1195606,0.0,0.0,-1.851852,39.717709
11/02/2021,278509.0,5075.0,1515875.0,1303949.0,21517.0,2117522,1159699,1195606,0.0,0.0,-2.969136,37.103354
11/03/2021,279670.0,5087.0,1518871.0,1305618.0,21587.0,2117522,1159699,1195606,0.0,0.0,-3.339506,37.329498
11/04/2021,281282.0,5103.0,1521006.0,1306836.0,21655.0,2117522,1159699,1195606,0.0,0.0,-1.024691,49.680937
11/05/2021,282742.0,5115.0,1522958.0,1308007.0,21716.0,2117522,1159699,1195606,0.0,0.0,-3.290123,37.442989
11/06/2021,282742.0,5115.0,1525104.0,1309084.0,21784.0,2117522,1159699,1195606,0.0,0.0,-6.598765,27.616758
11/07/2021,282742.0,5115.0,1528799.0,1310545.0,21846.0,2117522,1159699,1195606,0.0,0.0,-6.253086,23.816369
11/08/2021,286086.0,5126.0,1531342.0,1311518.0,21907.0,2117522,1159699,1195606,0.0,0.0,-6.12963,25.827388
11/09/2021,287221.0,5137.0,1533066.0,1311937.0,22005.0,2117522,1159699,1195606,0.0,0.0,-5.401235,28.035899
11/10/2021,288557.0,5150.0,1535598.0,1313122.0,22074.0,2117522,1159699,1195606,0.0,0.0,-5.709877,26.565701
11/11/2021,288557.0,5150.0,1535598.0,1313122.0,22142.0,2117522,1159699,1195606,0.0,0.0,-7.820988,27.774057
11/12/2021,292078.0,5171.0,1543990.0,1315870.0,22212.0,2117522,1159699,1195606,0.0,0.0,-7.759259,28.047588
11/13/2021,292078.0,5171.0,1547553.0,1317122.0,22277.0,2117522,1159699,1195606,0.0,0.0,-6.716049,31.718839
11/14/2021,292078.0,5171.0,1552018.0,1318211.0,22347.0,2117522,1159699,1195606,0.0,0.0,-6.098765,29.393041
